style_id,upc_num,gender,collection,size,description,wholesale_price,retail_price,color,country_of_origin,warranty,band_color,band_material,case_material,clasp_type,dial_color,movement_type,water_resistant,max_cart_qty
FS5392SET,796483353183,Mens,Townsman,44,FOSSIL / MENS / TOWNSMAN 44MM,77.5,155,Blue,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Blue,Quartz,50m - 160ft - 5atm,10000.0
FS5394SET,796483352773,Mens,44mm Townsman,44,FOSSIL / MENS / TOWNSMAN 44MM,72.5,145,Black,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,No clasp type reported,Black,Quartz,50m - 160ft - 5atm,10000.0
FS5395,796483358454,Mens,The Commuter 3H,42,FOSSIL / MENS / THE COMMUTER 3H 42MM,47.5,95,White,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,White,Quartz,50m - 160ft - 5atm,10000.0
FS5396,796483366770,Mens,Townsman,44,FOSSIL / MENS / TOWNSMAN 44MM,67.5,135,Black,Japan - JP,2 - Year International Limited Warranty,Black,Leather,Stainless Steel,No clasp type reported,Black,Quartz,50m - 160ft - 5atm,10000.0
FS5398,796483366763,Mens,Other - Mens Watch,44,FOSSIL / MENS / THE MINIMALISTÂ 44MM,57.5,115,Black,Japan - JP,2 - Year International Limited Warranty,Black,Leather,Stainless Steel,Buckle,Black,Quartz,50m - 160ft - 5atm,10000.0
FS5399,796483366732,Mens,Commuter,42,FOSSIL / MENS / THE COMMUTER 42MM,67.5,135,Black,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,No clasp type reported,Black,Quartz,50m - 160ft - 5atm,10000.0
FS5400,796483366749,Mens,Commuter,42,FOSSIL / MENS / THE COMMUTER 42MM,77.5,155,Black,Japan - JP,2 - Year International Limited Warranty,Grey,Stainless Steel,Stainless Steel,No clasp type reported,Black,Quartz,50m - 160ft - 5atm,10000.0
FS5401,796483366961,Mens,Commuter,42,FOSSIL / MENS / THE COMMUTER 42MM,59.5,119,Blue,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,No clasp type reported,Blue,Quartz,50m - 160ft - 5atm,10000.0
FS5402,796483366954,Mens,Commuter,42,FOSSIL / MENS / THE COMMUTER 42MM,59.5,119,Cream,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,No clasp type reported,Cream,Quartz,50m - 160ft - 5atm,10000.0
FS5403,796483366947,Mens,Commuter,42,FOSSIL / MENS / THE COMMUTER 42MM,75.0,150,Brown,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,No clasp type reported,Brown,Quartz,50m - 160ft - 5atm,10000.0
FS5404,796483366978,Mens,Commuter,42,FOSSIL / MENS / THE COMMUTER 42MM,67.5,135,Blue,Japan - JP,2 - Year International Limited Warranty,Blue,Leather,Stainless Steel,No clasp type reported,Blue,Quartz,50m - 160ft - 5atm,10000.0
FS5406,796483366787,Mens,Commuter,42,FOSSIL / MENS / THE COMMUTER 42MM,47.5,95,Black,Japan - JP,2 - Year International Limited Warranty,Black,Leather,Stainless Steel,No clasp type reported,Black,Quartz,50m - 160ft - 5atm,10000.0
FS5407,796483369887,Mens,44mm Townsman,44,FOSSIL / MENS/ TOWNSMAN 44MM,79.5,159,Grey,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,No clasp type reported,Grey,Quartz,50m - 160ft - 5atm,10000.0
FS5408,796483369870,Mens,Neutra Chrono,44,FOSSIL / MENS / NEUTRA CHRONO 44MM,64.5,129,Grey,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,No clasp type reported,Grey,Quartz,50m - 160ft - 5atm,10000.0
FS5409,796483370296,Mens,Neutra Chrono,44,FOSSIL / MENS / NEUTRA CHRONO 44MM,82.5,165,Gold,Japan - JP,2 - Year International Limited Warranty,Gold,Stainless Steel,Stainless Steel,No clasp type reported,Gold,Quartz,50m - 160ft - 5atm,10000.0
FS5410,796483370302,Mens,The Minimalist,44,FOSSIL / MENS / THE MINIMALIST 44MM,57.5,115,Black,Japan - JP,2 - Year International Limited Warranty,Black,Leather,Stainless Steel,Buckle,Black,Quartz,50m - 160ft - 5atm,10000.0
FS5411,796483370326,Mens,Rutherford,38,FOSSIL / MENS / RUTHERFORD 41MM,77.5,155,Gold,Japan - JP,2 - Year International Limited Warranty,Gold,Stainless Steel,Stainless Steel,Fold-Over,Gold,Quartz,50m - 160ft - 5atm,10000.0
FS5412,796483369894,Mens,Goodwin Chrono,44,FOSSIL / MENS / GOODWIN CHRONO 44MM,72.5,145,Black,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,No clasp type reported,Black,Quartz,50m - 160ft - 5atm,10000.0
FS5413,796483369900,Mens,Goodwin Chrono,44,FOSSIL / MENS / GOODWIN CHRONO 44MM,82.5,165,Black,Japan - JP,2 - Year International Limited Warranty,Black,Stainless Steel,Stainless Steel,No clasp type reported,Black,Quartz,50m - 160ft - 5atm,10000.0
FS5414,796483370227,Mens,Goodwin Chrono,44,FOSSIL / MENS / GOODWIN CHRONO 44MM,62.5,125,Blue,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,No clasp type reported,Blue,Quartz,50m - 160ft - 5atm,10000.0
FS5415,796483370210,Mens,Goodwin Chrono,44,FOSSIL / MENS / GOODWIN CHRONO 44MM,74.5,149,White,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,No clasp type reported,White,Quartz,50m - 160ft - 5atm,10000.0
FS5416,796483370319,Mens,The Commuter 3H,42,FOSSIL / MENS / THE COMMUTER 3H 42MM,57.5,115,Black,Japan - JP,2 - Year International Limited Warranty,Black,Leather,Stainless Steel,Buckle,Black,Quartz,50m - 160ft - 5atm,10000.0
FS5417,796483370364,Mens,The Commuter 3h Date,42,FOSSIL / MENS / THE COMMUTER 3H 42MM,47.5,95,Grey,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,No clasp type reported,Grey,Quartz,50m - 160ft - 5atm,10000.0
FS5418,796483370340,Mens,The Commuter 3H,42,FOSSIL / MENS / THE COMMUTER 3H 42MM,57.5,115,Silver,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Fold-Over,Silver,Quartz,100m - 330ft - 10atm,10000.0
FS5419,796483370333,Mens,The Commuter 3h Date,42,FOSSIL / MENS / THE COMMUTER 3H 42MM,67.5,135,Black,Japan - JP,2 - Year International Limited Warranty,Grey,Stainless Steel,Stainless Steel,No clasp type reported,Black,Quartz,50m - 160ft - 5atm,10000.0
FS5420,796483370357,Mens,The Commuter 3h Date,42,FOSSIL / MENS / THE COMMUTER 3H 42MM,67.5,135,Gold,Japan - JP,2 - Year International Limited Warranty,Gold,Stainless Steel,Stainless Steel,No clasp type reported,Gold,Quartz,50m - 160ft - 5atm,10000.0
FS5422,796483370234,Mens,Mathis,44,FOSSIL / MENS / MATHIS 3H 44MM,62.5,125,Blue,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,No clasp type reported,Blue,Quartz,50m - 160ft - 5atm,10000.0
FS5423,796483370258,Mens,Mathis,44,FOSSIL / MENS / MATHIS 3H 44MM,62.5,125,Black,Japan - JP,2 - Year International Limited Warranty,Black,Leather,Stainless Steel,No clasp type reported,Black,Quartz,50m - 160ft - 5atm,10000.0
FS5424,796483370272,Mens,Mathis 3H,44,FOSSIL / MENS / MATHIS 3H 44MM,62.5,125,Silver,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Deployment,Silver,Quartz,50m - 160ft - 5atm,10000.0
FS5425,796483370265,Mens,Mathis,44,FOSSIL / MENS / MATHIS 3H 44MM,72.5,145,Black,Japan - JP,2 - Year International Limited Warranty,Black,Stainless Steel,Stainless Steel,No clasp type reported,Black,Quartz,50m - 160ft - 5atm,10000.0
FS5426,796483370289,Mens,Mathis,44,FOSSIL / MENS / MATHIS 3H 44MM,72.5,145,Silver,Japan - JP,2 - Year International Limited Warranty,No color reported,Stainless Steel,Stainless Steel,No clasp type reported,Silver,Quartz,50m - 160ft - 5atm,10000.0
FS5427,796483370852,Mens,Blake,40,FOSSIL / UNISEX / BLAKE 40MM,37.5,75,White,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Alloy,No clasp type reported,White,Quartz,50m - 160ft - 5atm,10000.0
FS5428,796483370869,Mens,Blake,40,FOSSIL / MENS / BLAKE 40MM,37.5,75,White,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Alloy,No clasp type reported,White,Quartz,50m - 160ft - 5atm,10000.0
FS5429,796483370838,Mens,Blake,40,FOSSIL / UNISEX / BLAKE 40MM,37.5,75,White,Japan - JP,2 - Year International Limited Warranty,Blue,Leather,Alloy,No clasp type reported,White,Quartz,50m - 160ft - 5atm,10000.0
FS5431,796483370876,Mens,Blake,40,FOSSIL / UNISEX / BLAKE 40MM,37.5,75,White,Japan - JP,2 - Year International Limited Warranty,Black,Leather,Alloy,No clasp type reported,White,Quartz,50m - 160ft - 5atm,10000.0
FS5432,796483385412,Mens,The Commuter 3h Date,42,FOSSIL / MENS / THE COMMUTER 42MM,47.5,95,White,Japan - JP,2 - Year International Limited Warranty,Blue,Leather,Stainless Steel,No clasp type reported,White,Quartz,50m - 160ft - 5atm,10000.0
FS5433,796483385375,Mens,Neutra Chrono,44,FOSSIL / MENS / NEUTRA CHRONO 44MM,72.5,145,White,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,No clasp type reported,White,Quartz,50m - 160ft - 5atm,10000.0
FS5436,796483381278,Mens,44mm Townsman,44,FOSSIL / MENS / TOWNSMAN 44MM,77.5,155,Black,Japan - JP,2 - Year International Limited Warranty,Blue,Leather,Stainless Steel,No clasp type reported,Black,Quartz,50m - 160ft - 5atm,10000.0
FS5437,796483381285,Mens,44mm Townsman,44,FOSSIL / MENS / TOWNSMAN 44MM,80.0,160,Brown,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,No clasp type reported,Brown,Quartz,50m - 160ft - 5atm,10000.0
FS5439,796483385337,Mens,The Minimalist,44,FOSSIL / MENS / THE MINIMALIST 44MM,65.0,130,Cream,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,No clasp type reported,Cream,Quartz,50m - 160ft - 5atm,10000.0
FS5441,796483385382,Mens,The Minimalist,44,FOSSIL / MENS / THE MINIMALIST 44MM,69.5,139,White,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,No clasp type reported,White,Quartz,50m - 160ft - 5atm,10000.0
FS5447,796483381254,Mens,The Minimalist,44,FOSSIL / MENS / THE MINIMALIST 44MM,65.0,130,Black,Japan - JP,2 - Year International Limited Warranty,Black,Leather,Stainless Steel,Buckle,Black,Quartz,50m - 160ft - 5atm,10000.0
FS5452,796483388260,Mens,Neutra Chrono,44,FOSSIL / MENS / NEUTRA CHRONO 44MM,80.0,160,Black,Japan - JP,2 - Year International Limited Warranty,Black,Leather,Stainless Steel,No clasp type reported,Black,Quartz,50m - 160ft - 5atm,10000.0
FS5453,796483388277,Mens,Neutra Chrono,44,FOSSIL / MENS / NEUTRA CHRONO 44MM,80.0,160,Blue,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,No clasp type reported,Blue,Quartz,50m - 160ft - 5atm,10000.0
FS5454,796483388284,Mens,Neutra Chrono,44,FOSSIL / MENS / NEUTRA CHRONO 44MM,74.5,149,Blue,Japan - JP,2 - Year International Limited Warranty,Blue,Leather,Stainless Steel,No clasp type reported,Blue,Quartz,50m - 160ft - 5atm,10000.0
FS5455,796483393349,Mens,Carbon Series,44,FOSSIL / MENS / THE MINIMALIST 44MM,72.5,145,Black,Japan - JP,2 - Year International Limited Warranty,Black,Stainless Steel,Stainless Steel,No clasp type reported,Black,Quartz,50m - 160ft - 5atm,10000.0
FS5456,796483396586,Mens,Carbon Series,44,FOSSIL / MENS / THE MINIMALIST 44MM,72.5,145,Grey,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,No clasp type reported,Grey,Quartz,50m - 160ft - 5atm,10000.0
FS5457,796483396593,Mens,Carbon Series,44,FOSSIL / MENS / THE MINIMALIST 44MM,72.5,145,Gold,Japan - JP,2 - Year International Limited Warranty,Gold,Stainless Steel,Stainless Steel,No clasp type reported,Gold,Quartz,50m - 160ft - 5atm,10000.0
FS5458,796483396609,Mens,Carbon Series,44,FOSSIL / MENS / THE MINIMALIST 44MM,72.5,145,Black,Japan - JP,2 - Year International Limited Warranty,No color reported,Stainless Steel,Stainless Steel,No clasp type reported,Black,Quartz,50m - 160ft - 5atm,10000.0
FS5459,796483392786,Mens,Color Undertones,44,FOSSIL / MENS / THE MINIMALIST 44MM,75.0,150,Grey,Japan - JP,2 - Year International Limited Warranty,Grey,Stainless Steel,Stainless Steel,No clasp type reported,Grey,Quartz,50m - 160ft - 5atm,10000.0
FS5460,796483392809,Mens,Color Undertones,44,FOSSIL / MENS / THE MINIMALIST 3H 44MM,72.5,145,Green,Japan - JP,2 - Year International Limited Warranty,Green,Stainless Steel,Stainless Steel,No clasp type reported,Green,Quartz,50m - 160ft - 5atm,10000.0
FS5461,796483393318,Mens,Color Undertones,44,FOSSIL / MENS / THE MINIMALIST 44MM,72.5,145,Blue,Japan - JP,2 - Year International Limited Warranty,Blue,Stainless Steel,Stainless Steel,No clasp type reported,Blue,Quartz,50m - 160ft - 5atm,10000.0
FS5462,796483392793,Mens,Color Undertones,44,FOSSIL / MENS / THE MINIMALIST 44MM,67.5,135,Gold,Japan - JP,2 - Year International Limited Warranty,Gold,Stainless Steel,Stainless Steel,No clasp type reported,Gold,Quartz,50m - 160ft - 5atm,10000.0
FS5463,796483396654,Mens,Luxe Leisure,44,FOSSIL / MENS / THE MINIMALIST 44MM,59.5,119,White,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,No clasp type reported,White,Quartz,50m - 160ft - 5atm,10000.0
FS5464,796483396661,Mens,Classics,44,FOSSIL / MENS / THE MINIMALIST 44MM,57.5,115,Black,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,No clasp type reported,Black,Quartz,50m - 160ft - 5atm,10000.0
FS5465,796483393332,Mens,Color Undertones,44,FOSSIL / MENS / THE MINIMALIST 44MM,57.5,115,Blue,Japan - JP,2 - Year International Limited Warranty,Blue,Leather,Stainless Steel,No clasp type reported,Blue,Quartz,50m - 160ft - 5atm,10000.0
FS5467,796483393325,Mens,Color Undertones,44,FOSSIL / MENS / THE MINIMALIST 3H 44MM,57.5,115,Grey,Japan - JP,2 - Year International Limited Warranty,Grey,Leather,Stainless Steel,No clasp type reported,Grey,Quartz,50m - 160ft - 5atm,10000.0
FS5468,796483396524,Mens,Luxe Leisure,44,FOSSIL / LADIES / TOWNSMAN 44MM,77.5,155,White,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,No clasp type reported,White,Quartz,50m - 160ft - 5atm,10000.0
FS5469,796483396647,Mens,The Essentialist,42,FOSSIL / MENS / THE ESSENTIALISTÂ  42MM,57.5,115,Grey,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,No clasp type reported,Grey,Quartz,50m - 160ft - 5atm,10000.0
FS5470,796483396630,Mens,The Essentialist,42,FOSSIL / MENS / THE ESSENTIALIST 42MM,67.5,135,Grey,Japan - JP,2 - Year International Limited Warranty,Grey,Stainless Steel,Stainless Steel,No clasp type reported,Grey,Quartz,50m - 160ft - 5atm,10000.0
FS5471,796483396531,Mens,The Essentialist,42,FOSSIL / MENS / THE ESSENTIALIST 42MM,47.5,95,White,Japan - JP,2 - Year International Limited Warranty,Black,Leather,Stainless Steel,No clasp type reported,White,Quartz,50m - 160ft - 5atm,10000.0
FS5472,796483396548,Mens,Luxe Leisure,42,FOSSIL / MENS / THE ESSENTIALIST 42MM,57.5,115,White,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,No clasp type reported,White,Quartz,50m - 160ft - 5atm,10000.0
FS5473,796483396555,Mens,The Essentialist,42,FOSSIL / MENS / THE ESSENTIALIST 42MM,59.5,119,Blue,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,No clasp type reported,Blue,Quartz,50m - 160ft - 5atm,10000.0
FS5474,796483396616,Mens,Classics,44,FOSSIL / MENS / NEUTRA CHRONOÂ  44MM,84.5,169,Black,Japan - JP,2 - Year International Limited Warranty,Black,Stainless Steel,Stainless Steel,No clasp type reported,Black,Quartz,50m - 160ft - 5atm,10000.0
FS5475,796483396623,Mens,Luxe Leisure,44,FOSSIL / MENS / NEUTRA CHRONO 44MM,82.5,165,White,Japan - JP,2 - Year International Limited Warranty,Two-Tone,Stainless Steel,Stainless Steel,No clasp type reported,White,Quartz,50m - 160ft - 5atm,10000.0
FS5476,796483396562,Mens,Luxe Leisure,42,FOSSIL / MENS / THE COMMUTER  42MM,69.5,139,Cream,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,No clasp type reported,Cream,Quartz,50m - 160ft - 5atm,10000.0
FS5478,796483402812,Mens,Carbon Series,44,FOSSIL / MENS / THE MINIMALIST 3H  44MM,62.5,125,Black,Japan - JP,2 - Year International Limited Warranty,Black,Leather,Stainless Steel,No clasp type reported,Black,Quartz,50m - 160ft - 5atm,10000.0
FS5479,796483402829,Mens,The Minimalist,44,FOSSIL / MENS / THE MINIMALIST 3H  44MM,64.5,129,Gray,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Grey,Quartz,50m - 160ft - 5atm,10000.0
FS5482,757697671876,Mens,Machine,42,FOSSIL / MENS / MACHINEÂ 42MM,77.5,155,Gray,Japan - JP,2 - Year International Limited Warranty,Black,Leather,Stainless Steel,Buckle,Grey,Quartz,50m - 160ft - 5atm,10000.0
FS5483,757697671883,Mens,The Essentialist,42,FOSSIL / MENS / THE ESSENTIALISTÂ  42MM,57.5,115,Gray,Japan - JP,2 - Year International Limited Warranty,Black,Leather,Stainless Steel,Buckle,Grey,Quartz,30m - 100ft - 3atm,10000.0
FS5485,757697671579,Mens,Chase,42,FOSSIL / MENS / CHASE TIMERÂ  42MM,74.5,149,Black,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Black,Quartz,30m - 100ft - 3atm,10000.0
FS5486,757697671586,Mens,Chase,42,FOSSIL / MENS / CHASE TIMERÂ  42MM,72.5,145,Blue,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Blue,Quartz,30m - 100ft - 3atm,10000.0
FS5488,757697671593,Mens,Chase,42,FOSSIL / MENS / CHASE TIMERÂ  42MM,64.5,129,Cream,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Cream,Quartz,30m - 100ft - 3atm,10000.0
FS5489,757697671616,Mens,Chase,42,FOSSIL / MENS / CHASE TIMER 42MM,72.5,145,Black,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Fold-Over,Black,Quartz,30m - 100ft - 3atm,10000.0
FS5493,796483418622,Mens,The Minimalist,44,FOSSIL / MENS  / THE MINIMALIST 3H 44MM,59.5,119,Red,Japan - JP,2 - Year International Limited Warranty,Black,Leather,Stainless Steel,Buckle,Red,Quartz,50m - 160ft - 5atm,10000.0
FS5497,796483418653,Mens,The Minimalist,44,FOSSIL / MENS / THE MINIMALIST 3H 44MM,64.5,129,Black,Japan - JP,2 - Year International Limited Warranty,Black,Leather,Stainless Steel,Buckle,Black,Quartz,50m - 160ft - 5atm,10000.0
FS5499,796483418646,Mens,The Minimalist,44,FOSSIL / MENS / THE MINIMALIST 3H 44MM,64.5,129,Blue,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Blue,Quartz,50m - 160ft - 5atm,10000.0
FS5501,796483418172,Mens,Goodwin,44,FOSSIL / MENS / GOODWIN CHRONO 44MM,74.5,149,Black,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Black,Quartz,50m - 160ft - 5atm,10000.0
FS5503,796483430259,Mens,Neutra,44,FOSSIL / MENS / NEUTRA 44MM,80.0,160,Black,Japan - JP,2 - Year International Limited Warranty,Black,Leather,Stainless Steel,Buckle,Black,Quartz,50m - 160ft - 5atm,10000.0
FS5504,757697672781,Mens,The Commuter Chrono,42,FOSSIL / MENS / THE COMMUTER CHRONOÂ 42MM,67.5,135,Black,Japan - JP,2 - Year International Limited Warranty,Black,Leather,Stainless Steel,Buckle,Black,Quartz,50m - 160ft - 5atm,10000.0
FS5507,796483430228,Mens,Barstow,42,FOSSIL / MENS / BARSTOW 42MM,67.5,135,Black,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Black,Quartz,50m - 160ft - 5atm,10000.0
FS5509,796483430297,Mens,Barstow,42,FOSSIL / MENS / BARSTOW 42MM,69.5,139,Blue,Japan - JP,2 - Year International Limited Warranty,Silver,Stainless Steel,Stainless Steel,Fold-Over,Blue,Quartz,50m - 160ft - 5atm,10000.0
FS5510,757697676710,Mens,Barstow,42,FOSSIL / MENS / BARSTOWÂ 42MM,62.5,125,Cream,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Cream,Quartz,50m - 160ft - 5atm,10000.0
FS5511,796483430334,Mens,Barstow,42,FOSSIL / MENS / BARSTOW 42MM,74.5,149,Black,Japan - JP,2 - Year International Limited Warranty,Black,Leather,Stainless Steel,Buckle,Black,Quartz,50m - 160ft - 5atm,100.0
FS5512,757697674310,Mens,Neutra Chrono,44,FOSSIL / MENS / NEUTRA CHRONO 44MM,80.0,160,Gray,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Grey,Quartz,50m - 160ft - 5atm,10000.0
FS5513,796483430372,Mens,The Minimalist,44,FOSSIL / MENS / THE MINIMALIST 3H 44MM,59.5,119,Gray,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Grey,Quartz,50m - 160ft - 5atm,10000.0
FS5522,796483430396,Mens,Townsman,44,FOSSIL / MENS / TOWNSMANÂ 44MM,80.0,160,Gray,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Grey,Quartz,50m - 160ft - 5atm,10000.0
FS5524,757697676727,Mens,Barstow,42,FOSSIL / MENS / BARSTOWÂ 42MM,62.5,125,Blue,Japan - JP,2 - Year International Limited Warranty,Brown,Leather,Stainless Steel,Buckle,Blue,Quartz,50m - 160ft - 5atm,10000.0
